name,地點,lat,lng,type
7-11-篷萊店,台北市中山區南京東路三段118號,25.06078,121.5145,C
7-11-潤泰店,台北市中山區南京東路三段65號,25.04718,121.5428,C
7-11-和業店,台北市中山區建國北路三段111號,25.13757,121.5034,C
7-11-元大店,台北市中山區恆安里農安街26-3號,25.05255,121.5419,C
7-11-聚鑫店,台北市中山區通北街111號,25.0907,121.5012,C
7-11-匯陽店,台北市中山區復興北路514巷35號,25.07274,121.5764,C
7-11-伊東店,台北市中山區復興南路一段38號,25.05087,121.5347,C
全家新德店,台北市中山區新生北路一段112號,25.04439,121.5316,C
全家台醫店,台北市中山區新生北路一段116號,25.04027,121.5192,C
全家新惠安店,台北市中山區新生北路二段62巷38-3號,25.02941,121.5064,C
全家南機場店,台北市中山區農安街160號,25.0284,121.5057,C
全家新龍口店,台北市中山區農安街249號,25.02724,121.5103,C
全家金門店,台北市中山區農安街4-1號,25.02233,121.5238,C
全家新廈門店,台北市中山區農安街82號,25.0253,121.5176,C
全家文盛店,台北市中山區農安街86號,25.01504,121.5325,C
全家公館店,台北市中山區德惠街16-1號,25.01364,121.5344,C
全家水源店,台北市中山區德惠街16號,25.01284,121.5352,C
全家和鄰店,台北市中山區德惠街173號,25.02635,121.5187,C
全家寶慶店,台北市中山區德惠街34-2號,25.04182,121.5096,C
全家和醫店,台北市中山區撫順街12-2號,25.0353,121.5077,C
全家郡王店,台北市中山區樂群二路142號,25.04505,121.5103,C
全家鴻啟店,台北市中山區樂群二路186號,25.04713,121.5126,C
全家北捷店,台北市中山區興安街57號,25.04639,121.5174,C
全家文祥店,台北市中山區錦州街215號,25.03596,121.5246,C
全家林森南路店,台北市中山區錦州街427號,25.03989,121.5221,C
全家南陽店,台北市中山區錦州街428號,25.04474,121.5162,C
全家新東門店,台北市中山區錦西街8號,25.03823,121.5193,C
全家金昌店,台北市中山區龍江路201號,25.02966,121.5185,C
全家大昌店,台北市中山區龍江路352號,25.03104,121.5175,C
全家南海店,台北市中山區龍江路356巷72號,25.03252,121.5171,C
全家重慶店,台北市中山區龍江路95號,25.0439,121.5131,C
全家摩天店,台北市中山區雙城街12-1號,25.04544,121.5164,C
全家東大二店,台北市中山區雙城街19巷2號,25.03887,121.5099,C
全家開封店,台北市中山區雙城街2-2號,25.04613,121.5126,C
全家廈門店,台北市松山區八德路二段400號,25.02528,121.5173,C
全家大孝店,台北市松山區八德路三段106巷60號,25.03265,121.5214,C
全家漢盛店,台北市松山區八德路三段74巷43號,25.04528,121.5144,C
全家新仟囍店,台北市松山區八德路四段245巷32弄67號,25.04448,121.5149,C
全家新北商店,台北市松山區八德路四段40號,25.0419,121.5257,C
全家齊東店,台北市松山區八德路四段598號,25.04161,121.5266,C
全家富陽店,台北市松山區八德路四段758號,25.04347,121.5159,C
全家西站店,台北市松山區三民路148號,25.04624,121.5143,C
全家館中店,台北市松山區三民路6號,25.01579,121.5326,C
全家大龍店,台北市松山區五常街364號,25.06741,121.516,C
全家蘭州店,台北市松山區市民大道四段51號,25.07058,121.516,C
全家泰元店,台北市松山區民生東路三段113巷6弄1號,25.05189,121.5157,C
全家萬全店,台北市松山區民生東路三段130巷5弄22號,25.05774,121.5201,C
全家福澤店,台北市松山區民生東路三段130巷5弄2號,25.06275,121.5158,C
全家永樂店,台北市松山區民生東路五段197號,25.06047,121.5113,C
全家國順店,台北市松山區民生東路五段37號,25.06729,121.5108,C
全家新橋店,台北市松山區民生東路四段80巷3號,25.06438,121.5114,C
全家明真店,台北市松山區民生東路四段95號,25.06936,121.511,C
全家日新店,台北市松山區民權東路三段103巷15-1號,25.05504,121.5184,C
全家福安店,台北市松山區民權東路三段106巷11號,25.05014,121.5199,C
全家慶權店,台北市松山區民權東路三段160巷11號,25.06274,121.5138,C
全家保生店,台北市松山區民權東路三段160巷9號,25.07452,121.5141,C
全家酒泉店,台北市松山區民權東路四段121號,25.07184,121.5184,C
全家寧夏店,台北市松山區光復北路11巷50號,25.05587,121.5151,C
全家甘州店,台北市松山區光復南路32巷46-4號,25.05827,121.513,C
全家金慶店,台北市松山區吉祥路19號,25.05243,121.5205,C
全家京江店,台北市松山區延壽街2號,25.05263,121.5314,C
全家直學店,台北市松山區延壽街330巷7弄22號,25.08078,121.5465,C
全家大直店,台北市松山區長安東路二段219號,25.08216,121.5466,C
全家市民店,台北市松山區南京東路三段258號,25.04853,121.5206,C
全家聚葉店,台北市松山區南京東路五段123巷1-8號,25.06161,121.5251,C
全家中賓店,台北市松山區南京東路五段291巷14號,25.05602,121.523,C
全家錦原店,台北市松山區南京東路五段291巷17-2號,25.06093,121.529,C
全家新吉原店,台北市松山區南京東路五段291巷8-1號,25.05652,121.5288,C
全家錦源店,台北市松山區南京東路五段66巷2弄1-1號,25.05638,121.5289,C
全家五常店,台北市松山區南京東路四段133巷9弄2號,25.06548,121.5397,C
全家日津店,台北市松山區健康路158號,25.05015,121.5231,C
全家空總店,台北市松山區健康路220號,25.07965,121.5403,C
全家北鄰店,台北市松山區富錦街529號,25.07824,121.5457,C
全家永安店,台北市松山區敦化北路120巷80號,25.08286,121.5495,C
全家美華店,台北市松山區敦化北路155巷3號,25.08498,121.5562,C
全家松平店,台北市松山區敦化北路340號,25.05382,121.5323,C
全家馬偕店,台北市松山區敦化北路4巷1號,25.05786,121.5212,C
全家玉林店,台北市松山區塔悠路19號,25.05869,121.5251,C
全家福泰店,台北市松山區新東街14號,25.05787,121.5243,C
全家鑫泰店,台北市松山區慶城街8號,25.05821,121.5259,C
全家新泰店,台北市信義區松山路11號,25.05821,121.5259,C
全家民族店,台北市大安區大安路一段20號,25.06674,121.5396,C
全家榮濱店,台北市大安區仁愛路四段112巷5號,25.0655,121.5382,C
全家錦民店,台北市大安區仁愛路四段151巷34號,25.06117,121.535,C
全家江寧店,台北市大安區仁愛路四段266巷15弄10號,25.06214,121.5427,C
全家長通店,台北市大安區仁愛路四段27巷43號,25.05414,121.5347,C
全家大通店,台北市大安區仁愛路四段300巷11-1號,25.05071,121.5349,C
全家金通店,台北市大安區仁愛路四段48巷6號,25.05152,121.5346,C
全家吉林店,台北市大安區文昌街142號,25.06217,121.5301,C
全家德惠店,台北市大安區四維路154巷1號,25.06671,121.5302,C
全家合江店,台北市大安區四維路170巷4號,25.05924,121.5393,C
全家朱崙店,台北市大安區光復南路116巷26號,25.05006,121.5424,C
全家明水店,台北市大安區光復南路418號,25.08014,121.5512,C
全家長林店,台北市大安區安和路一段112巷27號,25.04982,121.5268,C
全家金林店,台北市大安區安和路二段10巷10號,25.05041,121.5251,C
全家林森北路店,台北市大安區安居街76號,25.05043,121.5267,C
全家復林店,台北市大安區辛亥路二段171巷3號,25.05148,121.5254,C
全家金漾店,台北市大安區辛亥路三段330號,25.05611,121.5252,C
全家錦林店,台北市大安區和平東路二段102-3號,25.05919,121.5259,C
全家錦富店,台北市大安區和平東路二段22號,25.05999,121.5254,C
全家新林森店,台北市大安區和平東路二段261號,25.06756,121.5256,C
全家光華店,台北市大安區和平東路二段311巷32號,25.04698,121.5328,C
全家新松店,台北市大安區和平東路三段58號,25.06128,121.5317,C
全家正義店,台北市大安區延吉街130號,25.04878,121.5266,C
全家遼寧店,台北市大安區延吉街135號,25.04817,121.5424,C
全家欣欣店,台北市大安區延吉街158號,25.05478,121.5279,C
全家長春店,台北市大安區忠孝東路三段1號,25.05482,121.5258,C
全家興亞店,台北市大安區忠孝東路三段217巷2弄1號,25.05186,121.5291,C
全家南京店,台北市大安區忠孝東路四段170巷6弄2號,25.05169,121.5403,C
全家京貿店,台北市大安區忠孝東路四段216巷31號,25.05225,121.5384,C
全家濱江店,台北市大安區信義路二段198巷6號,25.06644,121.5361,C
全家新農店,台北市大安區信義路三段134巷2號,25.06479,121.5259,C
全家新衡山店,台北市大安區信義路四段1之10號,25.08374,121.538,C
全家新復店,台北市大安區信義路四段265巷8號,25.06606,121.5427,C
全家興德店,台北市大安區信義路四段88號,25.04543,121.5436,C
全家新生店,台北市大安區建國南路一段158號,25.05053,121.5278,C
全家鑫通店,台北市大安區建國南路一段81號,25.05059,121.5278,C
全家美林店,台北市大安區建國南路二段151巷38號,25.05615,121.5259,C
全家松農店,台北市大安區師大路79號,25.06465,121.534,C
全家農安店,台北市大安區基隆路四段43號,25.06481,121.5349,C
全家新晴店,台北市大安區通化街168號,25.06484,121.5231,C
全家稻江店,台北市大安區通安街77號,25.06476,121.5291,C
全家新稻江店,台北市大安區復興南路一段200號,25.06474,121.5293,C
全家德城店,台北市大安區復興南路一段217號,25.0666,121.5241,C
全家德城店,台北市大安區復興南路一段70號,25.06661,121.5248,C
全家德林店,台北市大安區復興南路二段10號,25.06665,121.5319,C
全家光輝店,台北市大安區復興南路二段153號,25.06655,121.5265,C
全家撫順店,台北市大安區敦化南路一段161巷7號,25.06349,121.5209,C
全家美麗店,台北市大安區敦化南路一段190巷7號,25.07981,121.5569,C
全家樂群店,台北市大安區敦化南路二段200巷16號,25.07956,121.5584,C
全家興安店,台北市大安區敦化南路二段261號,25.05623,121.5424,C
全家錦江店,台北市大安區新生南路一段163號,25.06049,121.5321,C
全家新北大店,台北市大安區新生南路三段84-8號,25.06031,121.5425,C
全家北大店,台北市大安區瑞安街135巷28號,25.06008,121.5425,C
全家錦西店,台北市大安區瑞安街274號,25.06024,121.5218,C
全家中興店,台北市大安區濟南路三段17號,25.05628,121.5407,C
全家榮星店,台北市大安區濟南路三段7號,25.06586,121.5409,C
全家鑫豐店,台北市大安區羅斯福路二段103號,25.06589,121.538,C
全家新南京店,台北市大安區羅斯福路二段17號,25.05185,121.5404,C
全家雙城店,台北市大安區羅斯福路三段269巷2號,25.06782,121.5252,C
全家金磚店,台北市大安區羅斯福路四段113巷29號,25.06537,121.5244,C
全家雙林店,台北市大安區羅斯福路四段1號,25.06534,121.524,C
全家鑫德店,台北市大安區羅斯福路四段1號,25.04802,121.5466,C
全家德光店,台北市大安區羅斯福路四段85號,25.04637,121.5541,C
全家中崙店,台北市萬華區民和街9號,25.04627,121.5526,C
全家大吉店,台北市萬華區西園路一段246號,25.04976,121.5626,C
全家復盛店,台北市萬華區西園路二段140巷42號,25.0482,121.5593,C
全家寶清店,台北市萬華區西寧南路155號,25.04982,121.5725,C
全家信大店,台北市萬華區和平西路三段290-5號,25.04998,121.5788,C
全家三富店,台北市萬華區昆明街134號,25.06108,121.5633,C
全家京民店,台北市萬華區昆明街186號,25.05218,121.5639,C
全家常興店,台北市萬華區東園街12號,25.06429,121.5449,C
全家微風店,台北市萬華區東園街174號,25.04534,121.5461,C
全家豐華店,台北市萬華區東園街69之171號,25.05866,121.546,C
全家豐興店,台北市萬華區青年路154號,25.05692,121.5472,C
全家豐禾店,台北市萬華區青年路48號,25.05692,121.5463,C
全家昇東店,台北市萬華區青年路6號,25.05937,121.5662,C
全家東豐店,台北市萬華區峨眉街82號,25.05855,121.5569,C
全家民復店,台北市萬華區峨嵋街21號,25.05735,121.5531,C
全家中央店,台北市萬華區桂林路23號,25.05821,121.552,C
全家興北店,台北市萬華區康定路73號,25.06352,121.5451,C
全家北權店,台北市萬華區貴陽街二段182號,25.06024,121.545,C
全家新民有店,台北市萬華區萬大路486巷39號,25.06067,121.5478,C
全家民有店,台北市萬華區萬大路493巷48弄23-4號,25.06075,121.5479,C
全家松指部店,台北市萬華區壽德里長泰街2號,25.06375,121.5587,C
全家大理店,台北市萬華區漢中街139號,25.04984,121.56,C
全家新德光店,台北市萬華區廣州街237號,25.04627,121.5543,C
全家新大吉店,台北市萬華區興義街41號,25.04938,121.5627,C
全家塔悠店,台北市萬華區興義街6號,25.0572,121.5691,C
全家松壽店,台北市萬華區環河南路二段173號,25.05535,121.5621,C
全家長復店,台北市萬華區環河南路二段298號,25.04833,121.5448,C
全家力晶店,台北市萬華區寶興街40號,25.05161,121.5448,C
全家東光店,台北市萬華區寶興街78號,25.05202,121.5607,C
全家新東寶店,台北市信義區大道路79號,25.05231,121.5661,C
全家東寶店,台北市信義區中坡南路229號,25.05234,121.5663,C
全家東清店,台北市信義區中坡南路38號,25.05209,121.5661,C
全家大盛店,台北市信義區市府路45號,25.05083,121.5606,C
全家新健康店,台北市信義區永吉路223號,25.05324,121.5552,C
全家松醫店,台北市信義區光復南路447-2號,25.05346,121.5575,C
全家康柏店,台北市信義區光復南路505號,25.05386,121.5608,C
全家富錦店,台北市信義區吳興街263號,25.06128,121.5655,C
全家長城店,台北市信義區吳興街334號,25.05437,121.5463,C
全家宏大店,台北市信義區吳興街52號,25.0542,121.5498,C
全家松航店,台北市信義區吳興街7號,25.06198,121.552,C
全家敦中店,台北市信義區和平東路三段387號,25.05006,121.5474,C
全家松旺店,台北市信義區忠孝東路五段425號,25.0504,121.572,C
全家新東店,台北市信義區忠孝東路五段472號,25.05784,121.5662,C
全家慶城店,台北市信義區忠孝東路五段71巷8號,25.05272,121.5449,C
全家崧捷店,台北市信義區忠孝東路五段71巷9號,25.04919,121.5783,C
全家大安店,台北市信義區忠孝東路四段553巷6弄17號,25.0441,121.5461,C
全家敦新店,台北市信義區林口街116號,25.03697,121.5497,C
全家明曜店,台北市信義區松山路107號,25.04028,121.5518,C
全家國泰店,台北市信義區松山路153號,25.03655,121.5535,C
全家忠愛店,台北市信義區松山路281號,25.04107,121.5453,C
全家吉泰店,台北市信義區松仁路238號,25.03691,121.5546,C
全家仁慈店,台北市信義區松信路145號,25.03707,121.547,C
全家通昌店,台北市信義區松隆路329巷8號,25.0325,121.5531,C
全家四維店,台北市信義區松壽路24號,25.03107,121.5478,C
全家安賢店,台北市信義區松德路200巷13號,25.0281,121.5478,C
全家華視店,台北市信義區松德路283號,25.04294,121.5564,C
全家光新店,台北市信義區松德路289號,25.03654,121.5573,C
全家敦安店,台北市信義區虎林街120巷165號,25.03404,121.5504,C
全家東方店,台北市信義區虎林街132巷81號,25.0325,121.5517,C
全家安居店,台北市信義區虎林街166號,25.01966,121.5533,C
全家辛亥店,台北市信義區虎林街222巷79號,25.02195,121.5412,C
全家二繽店,台北市信義區虎林街61-4號,25.01376,121.553,C
全家和東店,台北市信義區虎林街69號,25.02497,121.5418,C
全家和新店,台北市信義區虎林街82巷23號,25.02562,121.5363,C
全家和復店,台北市信義區信義路五段150巷221號,25.02501,121.5439,C
全家成功店,台北市信義區信義路五段150巷401弄31號,25.02557,121.5451,C
全家和茂店,台北市信義區信義路五段5號,25.02444,121.5482,C
全家延安二店,台北市信義區信義路五段7號,25.04013,121.5547,C
全家延孝店,台北市信義區信義路六段78號,25.04233,121.5544,C
全家延安店,台北市信義區信義路四段407號,25.03953,121.5549,C
全家北科大店,台北市信義區基隆路一段147巷7號,25.04208,121.5383,C
全家昌隆店,台北市信義區崇德街29號,25.0424,121.5398,C
全家龍普店,台北市信義區莊敬路307號,25.04083,121.5506,C
全家延吉店,台北市信義區莊敬路374號,25.0396,121.5531,C
全家福康店,台北市士林區士東路266巷5弄16號,25.033,121.5303,C
全家信美店,台北市士林區士東路86號,25.03306,121.5393,C
全家義興店,台北市士林區大南路231號,25.03356,121.544,C
全家義和店,台北市士林區大南路52號,25.03372,121.5542,C
全家義安店,台北市士林區中山北路五段697號,25.03298,121.5476,C
全家建南店,台北市士林區中山北路六段726號,25.04123,121.5368,C
全家北科店,台北市士林區中正路253號,25.04302,121.5371,C
全家建國店,台北市士林區中正路329號,25.02867,121.5393,C
全家師大店,台北市士林區中正路503號,25.02336,121.5285,C
全家台科大店,台北市士林區天母西路40-1號,25.01325,121.5411,C
全家樂利店,台北市士林區天母西路40-2號,25.02832,121.5536,C
全家通和店,台北市士林區天母東路36號,25.03038,121.5533,C
全家興忠店,台北市士林區天母東路69巷11-9號,25.0397,121.5434,C
全家興仁店,台北市士林區天母東路83號,25.03916,121.544,C
全家懷生店,台北市士林區文林路320號,25.04414,121.5436,C
全家興和店,台北市士林區光華路26巷3號,25.03286,121.5434,C
全家興和店,台北市士林區至善路二段268號,25.02829,121.5437,C
全家新敦民店,台北市士林區至善路二段34號,25.04364,121.5497,C
全家忠孝店,台北市士林區和豐街2號,25.04274,121.5482,C
全家新遠企店,台北市士林區延平北路五段283-1號,25.02281,121.5477,C
全家新遠企店,台北市士林區忠誠路二段168號,25.02562,121.5492,C
全家新生南路店,台北市士林區忠誠路二段50巷10號,25.03432,121.533,C
全家台新店,台北市士林區社子街27號,25.01883,121.5334,C
全家瑞和店,台北市士林區社中街386號,25.0265,121.5417,C
全家新安店,台北市士林區前港街126號,25.02621,121.5391,C
全家濟南店,台北市士林區前港街39號,25.04029,121.5344,C
全家濟南二店,台北市士林區美崙街118號,25.04027,121.5336,C
全家古亭店,台北市士林區重慶北路四段184號,25.02468,121.5245,C
全家羅中店,台北市士林區重慶北路四段188號,25.02811,121.5219,C
全家羅騰店,台北市士林區格致路22號,25.01899,121.5308,C
全家羅翔店,台北市士林區通河街145號,25.01124,121.5408,C
全家台福店,台北市士林區華岡路55號,25.0152,121.5375,C
全家台福店,台北市士林區華榮街97號,25.0152,121.5375,C
全家台大二活店,台北市士林區福林里中正路233號,25.01305,121.5368,C
全家民和店,台北市士林區福港街158-1號,25.02626,121.4999,C
全家龍山店,台北市士林區福港街28號,25.03446,121.4986,C
全家金園店,台北市士林區德行東路109巷3號,25.03131,121.4952,C
全家萬年店,台北市士林區德行東路109巷75號,25.04353,121.5063,C
全家和西店,台北市士林區德行東路330號,25.0351,121.4946,C
全家成都店,台北市士林區臨溪路70號,25.04291,121.5047,C
全家昆明店,台北市北投區三合街二段487號,25.04142,121.5044,C
全家吉利店,台北市北投區大業路452巷31號,25.02775,121.4955,C
全家萬東店,台北市北投區大興街22號,25.02237,121.4981,C
全家東園店,台北市北投區中央北路二段97號,25.02606,121.4965,C
全家日祥店,台北市北投區中央北路三段2號,25.02114,121.5023,C
全家公園店,台北市北投區中和街328號,25.02551,121.5041,C
全家新青年店,台北市北投區中和街489號,25.02618,121.5062,C
全家新峨嵋店,台北市北投區公館路230號,25.04412,121.5041,C
全家萬國店,台北市北投區公館路259號,25.04353,121.5074,C
全家桂林店,台北市北投區永興路一段1號,25.03796,121.5051,C
全家康定店,台北市北投區石牌里明德路93號,25.04065,121.5022,C
全家貴陽店,台北市北投區石牌路一段166巷93號,25.04011,121.5006,C
全家武成店,台北市北投區石牌路二段201號,25.02022,121.4964,C
全家富民店,台北市北投區立農街二段155號,25.01929,121.4993,C
全家長泰店,台北市北投區光明路218-1號,25.02315,121.5014,C
全家漢中店,台北市北投區光明路23號,25.0417,121.5074,C
全家廣州店,台北市北投區吉利街114號,25.03682,121.4985,C
全家新興義店,台北市北投區自強街88號,25.02652,121.4918,C
全家興義店,台北市北投區行義路33號,25.02668,121.4917,C
全家綠堤店,台北市北投區西安街一段283號,25.03288,121.4924,C
全家環南店,台北市北投區西安街二段283號,25.03156,121.4907,C
全家寶元店,台北市北投區承德路七段290號,25.02724,121.4933,C
全家寶興店,台北市北投區承德路七段400號,25.02608,121.4942,C
全家大道店,台北市北投區東華街二段88號,25.04077,121.5826,C
全家新中坡店,台北市北投區知行路237號,25.04062,121.5851,C
全家協和店,台北市北投區振華街2號,25.04282,121.5834,C
全家金融店,台北市北投區清江路1號,25.03349,121.5641,C
全家永吉二店,台北市北投區尊賢街260號,25.04571,121.5741,C
全家光復南路店,台北市北投區開明里中和街252號,25.03517,121.5577,C
全家復昌店,台北市北投區實踐街51號,25.03207,121.5576,C
全家北醫店,台北市內湖區內湖路一段285巷19號,25.02709,121.5638,C
全家盛興店,台北市內湖區內湖路一段593號,25.02618,121.566,C
全家三興店,台北市內湖區內湖路一段737巷49號,25.03095,121.5603,C
全家三興店,台北市內湖區內湖路二段103巷104號,25.03178,121.5595,C
全家六張黎店,台北市內湖區文湖街59號,25.01985,121.5576,C
全家忠信店,台北市內湖區文德路212號,25.04111,121.5755,C
全家永信店,台北市內湖區文德路22巷25號,25.04064,121.577,C
全家新忠隆店,台北市內湖區文德路90巷49號,25.04191,121.5672,C
全家忠隆店,台北市內湖區民權東路六段162號,25.04192,121.5675,C
全家聯合店,台北市內湖區民權東路六段90巷1號,25.04237,121.5635,C
全家松三店,台北市內湖區石潭路67號,25.03994,121.5803,C
全家松興店,台北市內湖區安康路480號,25.0478,121.578,C
全家松盛店,台北市內湖區成功路二段325號,25.04652,121.578,C
全家欣松春店,台北市內湖區成功路二段325號,25.04314,121.578,C
全家安興店,台北市內湖區成功路二段420號,25.02487,121.5692,C
全家永孝店,台北市內湖區行善路289號,25.04354,121.5722,C
全家松站店,台北市內湖區東湖路43巷4號,25.04856,121.5793,C
全家建鑫店,台北市內湖區金龍路224號,25.03572,121.5676,C
全家信安店,台北市內湖區星雲街161巷1號,25.03444,121.5736,C
全家新信德店,台北市內湖區康寧路三段75巷137號,25.03244,121.5747,C
全家信德店,台北市內湖區康樂街87號,25.03222,121.5747,C
全家欣富台店,台北市內湖區堤頂大道二段241號,25.04224,121.5742,C
全家海華店,台北市內湖區堤頂大道二段407巷26號,25.04025,121.5741,C
全家忠林店,台北市內湖區港墘里瑞光路513巷39號,25.03907,121.5764,C
全家興雅店,台北市內湖區港墘路44號,25.03602,121.5753,C
全家新松林店,台北市內湖區新明路182號,25.04629,121.5771,C
全家松林店,台北市內湖區新湖二路250巷8號,25.04586,121.5772,C
全家永林店,台北市內湖區瑞光路510號,25.04344,121.5762,C
全家松仁店,台北市內湖區環山路一段110號,25.02841,121.5688,C
全家祥和店,台北市內湖區環山路一段33號,25.02409,121.5704,C
全家外貿店,台北市內湖區環山路一段5號,25.03326,121.5623,C
全家101店,台北市內湖區麗山街348巷10弄2號,25.03396,121.5645,C
全家松友店,台北市南港區三重路19-4號,25.03526,121.577,C
全家新貿店,台北市南港區三重路19-7號,25.03331,121.5589,C
全家永隆店,台北市南港區三重路66-2號,25.04252,121.5662,C
全家崇德店,台北市南港區中坡南路15號,25.02437,121.5538,C
全家莊新店,台北市南港區玉成街176巷1號,25.02845,121.5634,C
全家莊敬店,台北市南港區昆陽街145號,25.02757,121.5649,C
全家芝玉店,台北市南港區南港路三段2號,25.11239,121.5375,C
全家士誠店,台北市南港區研究院路二段70巷1號,25.112,121.5288,C
全家華港店,台北市南港區研究院路三段245號,25.08838,121.5209,C
全家大南店,台北市南港區重陽路16號,25.08945,121.5249,C
全家士林店,台北市南港區重陽路185號,25.09756,121.5272,C
全家榮富店,台北市南港區富康街86號,25.11511,121.528,C
全家華林店,台北市南港區園區街3號,25.09496,121.525,C
全家新陽明店,台北市南港區福德街373巷63號,25.09453,121.5232,C
全家士商店,台北市南港區興南街39號,25.09174,121.5179,C
全家磺溪店,台北市南港區興華路86號,25.11824,121.526,C
全家新磺溪店,台北市南港區舊莊街一段147號,25.1184,121.5258,C
全家天成店,台北市南港區舊莊街一段3巷16號,25.11791,121.5327,C
全家天山店,台北市南港區舊莊街一段3巷3弄2號,25.11976,121.5334,C
全家天和店,台北市文山區木柵路一段91號,25.11828,121.5355,C
全家大北店,台北市文山區木柵路二段109巷25弄2號,25.09232,121.5261,C
全家華崗店,台北市文山區木柵路二段52號,25.13728,121.542,C
全家至善店,台北市文山區木柵路三段148號,25.10046,121.5511,C
全家中影店,台北市文山區木柵路三段53號,25.09689,121.5441,C
全家和豐店,台北市文山區木新路三段335號,25.0828,121.5193,C
全家葫蘆店,台北市文山區木新路三段93號,25.08556,121.5095,C
全家新天和店,台北市文山區仙岩路2號,25.11565,121.5332,C
全家蘭雅店,台北市文山區汀州路四段77號,25.11086,121.5299,C
全家永新店,台北市文山區光輝路7號,25.08767,121.508,C
全家社中店,台北市文山區辛亥路四段101巷1號,25.09228,121.5035,C
全家福港店,台北市文山區忠順街二段16號,25.0852,121.5178,C
全家大港店,台北市文山區指南路二段83號,25.08487,121.5215,C
全家天文店,台北市文山區軍功路109號,25.09706,121.5195,C
全家新葫東店,台北市文山區景中街5號,25.08456,121.512,C
全家葫東店,台北市文山區景文街83號,25.08465,121.512,C
全家格致店,台北市文山區景華街3巷2號,25.13673,121.5465,C
全家通河店,台北市文山區景華街75號,25.08104,121.5207,C
全家新文大店,台北市文山區景福街25號,25.13772,121.541,C
全家美崙店,台北市文山區萬安街17號,25.09711,121.5232,C
全家福林店,台北市文山區福興路65號,25.09521,121.526,C
全家百齡店,台北市文山區興隆路一段249號,25.08716,121.5178,C
全家後港店,台北市文山區興隆路一段55巷27弄1-4號,25.09075,121.5182,C
全家德行店,台北市文山區興隆路二段220巷33號,25.1079,121.5282,C
全家德忠店,台北市文山區興隆路二段279號,25.11008,121.5285,C
全家芝蘭店,台北市文山區興隆路三段207巷11弄2號,25.11022,121.5375,C
全家東大店,台北市文山區興隆路四段50-1號,25.09442,121.5457,C
全家崇合店,台北市文山區羅斯福路五段218巷38弄2號,25.12552,121.5011,C
全家大同店,台北市文山區羅斯福路六段274號,25.13213,121.4973,C
全家大業店,台北市中正區八德路一段34號1樓,25.12989,121.4984,C
全家文化店,台北市中正區八德路一段82巷7號,25.13684,121.4952,C
全家復興崗店,台北市中正區中山南路7號B1,25.13837,121.4867,C
全家復中店,台北市中正區中山南路8號B1,25.14118,121.4997,C
全家新和店,台北市中正區中華路二段33號,25.14512,121.4952,C
全家新奇岩店,台北市中正區市民大道三段8號,25.12624,121.508,C
全家奇岩店,台北市中正區延平南路210號,25.12553,121.5082,C
全家永興店,台北市中正區忠孝西路1段171號,25.13886,121.4994,C
全家明德店,台北市中正區忠孝西路一段173號,25.10908,121.5189,C
全家榮光店,台北市中正區忠孝西路一段49號B1,25.11246,121.5152,C
全家北榮店,台北市中正區忠孝西路一段50號一樓,25.11921,121.5204,C
全家陽大店,台北市中正區泉州街31,25.11963,121.5133,C
全家北投店,台北市中正區牯嶺街117號一樓,25.13622,121.5042,C
全家光明店,台北市中正區常德街1號,25.13265,121.4992,C
全家立農店,台北市中正區常德街1號B1,25.11851,121.5066,C
全家自強店,台北市中正區紹興南街4之12號,25.11062,121.5149,C
全家行義店,台北市中正區博愛路131號B1,25.12538,121.5269,C
全家東陽店,台北市中正區衡陽路103號,25.11201,121.5167,C
全家唭哩店,台北市中正區館前路36號一樓,25.12037,121.5075,C
全家立賢店,台北市中正區館前路45號,25.11645,121.5052,C
全家和聯店,台北市中正區寶慶路35號,25.12027,121.5013,C
全家東華店,台北市大同區市民大道一段209號,25.11776,121.5136,C
全家新知行店,台北市大同區西寧北路35號,25.12047,121.467,C
全家振華店,台北市大同區延平北路3段40號,25.11565,121.52,C
全家清江店,台北市大同區延平北路二段114號,25.13175,121.5014,C
全家尊賢店,台北市大同區延平北路二段255-1號,25.11732,121.5071,C
全家中永店,台北市大同區承德路3段290號,25.13998,121.5009,C
全家新實店,台北市大同區昌吉街63號,25.11536,121.5096,C
全家湖安店,台北市大同區南京西路30號,25.08297,121.567,C
全家碧湖店,台北市大同區南京西路63號,25.08097,121.5734,C
全家麗山店,台北市大同區南京西路64巷9弄2號,25.08039,121.5791,C
全家湖濱店,台北市大同區哈密街59巷21號,25.08394,121.5809,C
全家文湖店,台北市大同區迪化街一段50號,25.08681,121.5627,C
全家紫陽店,台北市大同區迪化街一段50號,25.07824,121.584,C
全家德陽店,台北市大同區重慶北路一段24號,25.0768,121.5799,C
全家瑞陽店,台北市大同區重慶北路一段63號,25.07722,121.5827,C
全家內華店,台北市大同區酒泉街15號,25.06846,121.5917,C
全家三民店,台北市大同區歸綏街183號,25.06872,121.5861,C
全家金莊店,台北市中山區中山北路二段137巷2號,25.06283,121.5872,C
全家東安店,台北市中山區中山北路二段65巷13號,25.06785,121.6159,C
全家新三總店,台北市中山區中山北路三段40號,25.07176,121.5926,C
全家新三總店,台北市中山區中原街77號,25.07176,121.5926,C
全家新內湖店,台北市中山區天祥路70號,25.07123,121.5897,C
全家行善店,台北市中山區民生西路2號,25.06168,121.5842,C
