土地區段位置或建物區門牌,lng,lat,cluster
臺北市北投區中央北路四段456巷1號,121.4696,25.12947,1
臺北市萬華區東園街66巷37弄31號,121.4954,25.02593,1
臺北市大安區樂業街72巷1號,121.5502,25.02152,4
臺北市內湖區成功路四段61巷25弄1號,121.5931,25.0809,4
臺北市士林區石牌路二段343巷1號,121.5246,25.12314,2
臺北市信義區吳興街583巷4弄1號,121.5696,25.02212,2
臺北市內湖區大湖街160巷1號,121.6003,25.0842,2
臺北市大同區重慶北路三段271號,121.5141,25.07224,1
臺北市文山區文山區興隆路四段179巷1號,121.5625,24.98426,4
臺北市北投區大興街24巷6弄1號,121.4989,25.12918,4
臺北市文山區福興路1號,121.5517,25.00214,4
臺北市大同區長安西路271號,121.5107,25.05216,4
臺北市士林區社子街61號,121.507,25.08753,1
臺北市內湖區江南街71巷16弄1號,121.5781,25.07649,3
臺北市內湖區行善路25巷1號,121.5745,25.05589,2
臺北市萬華區西藏路269巷1號,121.4935,25.0283,1
臺北市信義區和平東路三段421號,121.5582,25.01942,2
成功路二段486巷1號,121.5895,25.07331,2
臺北市文山區政大二街171巷31號,121.5857,24.98945,2
臺北市文山區萬美街一段31號,121.5692,25.00197,4
臺北市南港區東新街80巷10弄1號,121.5873,25.04587,1
臺北市內湖區民權東路六段90巷15弄1號,121.5862,25.06792,1
臺北市北投區尊賢街241號,121.5074,25.11665,1
臺北市中山區通北街61號,121.54,25.08242,2
臺北市南港區福德街391號,121.5917,25.0408,2
臺北市文山區景華街147巷11弄1號,121.5473,24.99669,1
臺北市文山區仙岩路58巷1號,121.5498,24.99951,4
臺北市文山區政大二街211號,121.5866,24.98879,2
臺北市北投區文林北路60巷1號,121.5186,25.10513,1
臺北市中山區新生北路二段72巷1號,121.5272,25.05708,3
臺北市北投區明德路11891號,121.5212,25.11127,1
臺北市內湖區大湖街131巷61號,121.6008,25.08668,2
臺北市萬華區德昌街4巷1號,121.5001,25.02537,4
臺北市萬華區青年路151號,121.5025,25.02157,1
臺北市士林區大南路301號,121.5186,25.08879,1
臺北市北投區大業路472巷1號,121.4963,25.13214,1
臺北市信義區信義區福德街137巷16弄1號,121.5858,25.03993,1
臺北市士林區中山北路七段14巷50弄1號,121.5326,25.1196,1
臺北市大同區承德路三段211號,121.5187,25.07003,4
臺北市南港區成福路31號,121.5869,25.04462,4
臺北市北投區中央北路四段301號,121.4732,25.1311,2
臺北市南港區東新街113巷1號,121.5901,25.04686,1
臺北市文山區萬芳路1號,121.5711,24.99477,2
臺北市內湖區文湖街21巷100弄1號,121.5609,25.09088,2
臺北市南港區福山街2巷3弄1號,121.6164,25.04529,2
臺北市萬華區寶興街68巷1號,121.4939,25.02627,1
臺北市士林區承德路四段292巷1號,121.5193,25.08944,1
臺北市南港區忠孝東路六段481號,121.595,25.05109,1
臺北市內湖區內湖路三段59巷1號,121.592,25.08605,1
新生北路三段31號,121.5281,25.06469,3
臺北市內湖區康寧路三段56巷151號,121.6116,25.07057,1
臺北市內湖區麗山街338巷31號,121.5743,25.08231,1
臺北市北投區承德路七段220巷1號,121.5108,25.11037,2
臺北市文山區萬方路107巷1號,121.5625,24.99665,2
臺北市大同區民族西路76巷12弄1號,121.5176,25.06809,4
臺北市內湖區內湖路一段1巷9弄1號,121.558,25.08546,1
臺北市北投區尊賢街264巷31號,121.5084,25.11774,1
臺北市北投區尊賢街251巷31號,121.5051,25.11729,2
臺北市文山區木柵路四段159巷16弄1號,121.5778,25.00363,2
臺北市士林區天玉街38巷19弄1號,121.5291,25.11973,4
臺北市萬華區環河南路二段149巷1號,121.4931,25.0336,1
臺北市北投區知行路245巷1號,121.4669,25.12061,1
臺北市文山區興隆路二段121號,121.5478,24.99981,4
臺北市內湖區行善路25巷40弄1號,121.5777,25.05646,2
臺北市信義區基隆路一段35巷1號,121.5695,25.04807,4
臺北市北投區知行路211號,121.4667,25.11941,2
臺北市文山區辛亥路七段61號,121.5544,24.98406,1
臺北市中山區中山區吉林路199巷31號,121.5307,25.06002,3
臺北市內湖區麗山街361號,121.5727,25.08172,3
臺北市內湖區內湖路三段60巷8弄31號,121.592,25.08762,2
臺北市文山區福興路60巷10弄1號,121.5506,25.00436,2
臺北市文山區萬盛街151號,121.5436,25.0053,2
臺北市士林區芝玉路二段31號,121.5357,25.11087,1
臺北市文山區興隆路二段203巷61號,121.5464,25.00318,1
臺北市內湖區康樂街121號,121.6193,25.07099,2
臺北市中山區雙城街49巷1號,121.5246,25.06799,3
臺北市文山區萬芳路91號,121.5705,24.99851,4
臺北市士林區後街21巷46弄1號,121.5249,25.09904,1
臺北市南港區昆陽街91號,121.5937,25.05174,1
臺北市大同區昌吉街91號,121.5133,25.06601,4
臺北市中山區民族東路541號,121.5433,25.06716,2
臺北市中山區長春路61號,121.5268,25.05502,3
臺北市文山區景福街61號,121.5368,24.99798,2
臺北市萬華區萬大路486巷1號,121.4971,25.01975,2
臺北市大同區民權西路184巷1號,121.5148,25.06239,3
臺北市信義區吳興街512巷1號,121.5691,25.02248,2
臺北市內湖區安康路334巷1號,121.6112,25.06577,2
臺北市北投區富貴一路3巷1號,121.5239,25.11457,1
臺北市文山區木新路三段95巷52弄1號,121.5625,24.9812,2
臺北市士林區德行東路331巷51弄1號,121.5381,25.11232,2
臺北市南港區昆陽街191巷1號,121.5935,25.04786,2
臺北市文山區景興路108巷1號,121.5443,24.99396,1
臺北市信義區虎林街82巷31號,121.576,25.04344,4
臺北市南港區東明街121號,121.6002,25.05461,4
臺北市內湖區康寧路三段189巷157弄1號,121.6124,25.07494,1
臺北市文山區興隆路一段83巷1號,121.5415,25.00336,2
民權東路二段135巷31號,121.5351,25.06428,3
臺北市內湖區內湖路二段102巷1號,121.5815,25.07917,1
臺北市北投區自強街61巷31號,121.5123,25.11091,2
臺北市文山區萬盛街82巷4弄1號,121.5403,25.00581,2
臺北市內湖區文德路22巷91號,121.5831,25.07879,1
臺北市內湖區成功路四段294巷70弄1號,121.5983,25.08701,2
臺北市士林區延平北路五段224巷31號,121.5108,25.08417,1
臺北市萬華區新忠里中華路二段364巷31號,121.5039,25.02928,4
臺北市萬華區民和街31號,121.499,25.02581,4
臺北市文山區育英街1號,121.5396,24.9903,1
臺北市北投區文林北路80巷90弄31號,121.5205,25.10667,1
臺北市內湖區安泰街53巷1號,121.6171,25.07437,2
臺北市內湖區內湖路一段681巷1號,121.5609,25.08467,1
臺北市文山區和興路52巷1號,121.5477,24.9848,2
臺北市內湖區內湖路二段179巷46弄1號,121.5852,25.08396,2
臺北市士林區天玉街61號,121.5307,25.12178,4
臺北市中山區大直街33巷1號,121.5466,25.08216,1
臺北市北投區中央北路四段391號,121.4715,25.12949,2
臺北市萬華區中華路二段421號,121.5088,25.02551,4
臺北市南港區昆陽街59巷2弄1號,121.5935,25.05261,1
臺北市文山區指南路二段45巷8弄1號,121.5753,24.98888,4
臺北市內湖區行善路25巷31號,121.5759,25.05655,2
臺北市內湖區敬業三路162巷121號,121.5558,25.08177,1
臺北市中山區建國北路三段93巷5弄1號,121.5368,25.0661,4
臺北市北投區文林北路166巷1號,121.5161,25.10691,2
臺北市北投區吉利街320巷4弄1號,121.5115,25.11745,1
臺北市士林區承德路301號,121.5188,25.0917,4
臺北市北投區石牌路二段324巷9弄1號,121.5244,25.12197,1
臺北市大同區伊寧街75巷1號,121.5104,25.06477,1
臺北市中正區?門街34巷1號,121.5226,25.02143,1
臺北市士林區延平北路五段136巷27弄1號,121.5111,25.0821,2
臺北市松山區成福路197巷1號,121.589,25.04065,2
臺北市大同區延平北路四段235巷1號,121.5126,25.07611,1
臺北市南港區福德街310巷66弄1號,121.5872,25.03978,1
臺北市萬華區武成街80巷31號,121.4948,25.01997,2
臺北市中山區林森北路91號,121.525,25.05001,3
臺北市內湖區康寧路三段189巷73弄1號,121.6124,25.07229,1
臺北市南港區研究院路二段2巷54弄1號,121.6129,25.04867,2
臺北市內湖區成功路二段250巷12弄1號,121.5897,25.06591,1
臺北市北投區溫泉路31號,121.5034,25.13397,4
臺北市萬華區萬大路423巷101弄1號,121.5017,25.02249,1
臺北市士林區延平北路六段155巷1號,121.5074,25.08927,1
臺北市萬華區德昌街185巷60弄1號,121.4934,25.02261,1
臺北市北投區西安路二段241號,121.5084,25.12009,1
臺北市北投區大興街23巷31號,121.4977,25.13078,1
臺北市信義區吳興街600巷67弄1號,121.5708,25.01932,2
臺北市信義區吳興街365巷1號,121.5669,25.0257,4
臺北市士林區承德路四段33巷1號,121.5232,25.08039,2
臺北市士林區德行東路331巷50弄1號,121.5383,25.11235,2
臺北市文山區福興路106巷1號,121.5517,25.00214,4
臺北市士林區福林路255巷1號,121.535,25.09858,2
臺北市信義區崇德街146巷1號,121.5569,25.02346,1
臺北市中山區龍江陸415巷1號,121.5413,25.06645,1
臺北市中山區錦州街31號,121.5265,25.06043,3
臺北市士林區通河街121號,121.5215,25.08072,2
臺北市信義區和平東路三段435巷10弄1號,121.5468,25.02491,3
臺北市文山區木新路二段61號,121.5708,24.98587,4
臺北市內湖區內湖路二段253巷31號,121.589,25.0838,4
臺北市內湖區康寧路一段156巷10弄1號,121.5938,25.07831,4
臺北市北投區尊賢街206巷1號,121.5084,25.11548,1
臺北市大安區辛亥路三段157巷22弄1號,121.55,25.01788,1
臺北市中山區內湖路三段59巷1號,121.592,25.08605,1
臺北市信義區富陽街72巷31號,121.5565,25.02292,4
臺北市文山區興隆路三段181巷5弄1號,121.5609,24.9965,2
臺北市大同區重慶北路三段252巷7弄1號,121.5133,25.07144,4
臺北市中山區新生北路三段82巷1號,121.5273,25.06711,3
臺北市內湖區成功路四段61巷9弄1號,121.5926,25.08144,4
臺北市南港區東新街181號,121.5933,25.0465,2
臺北市文山區久康街91號,121.5653,24.98945,4
臺北市中正區中華路二段363巷1號,121.5076,25.02666,4
臺北市士林區社中街231巷1號,121.5076,25.09089,1
臺北市內湖區內湖路一段91巷35弄1號,121.5627,25.08756,2
臺北市北投區珠海路113巷1號,121.5055,25.14175,4
臺北市文山區萬利街31號,121.5656,25.00026,4
臺北市南港區福德街421號,121.5905,25.04014,2
臺北市士林區承德路七段271號,121.5051,25.11613,2
臺北市士林區格致路181號,121.5493,25.14157,2
臺北市北投區尊賢街224巷1號,121.5079,25.116,1
臺北市北投區明德路136巷6弄1號,121.5209,25.10982,1
臺北市士林區環河北路三段91號,121.506,25.08545,1
臺北市松山區新東街61號,121.5651,25.06217,1
臺北市中山區北安路841巷1號,121.5275,25.07708,2
臺北市文山區忠順街二段1號,121.5621,24.98478,4
臺北市內湖區成功路四段200巷1號,121.5954,25.08459,4
臺北市北投區大興街24巷4弄1號,121.4987,25.1293,4
臺北市文山區木新路二段211號,121.5677,24.98344,1
臺北市北投區東華街二段151號,121.5121,25.11879,1
臺北市北投區石牌路一段166巷86弄1號,121.5147,25.1124,1
臺北市文山區政大三街121號,121.5833,24.98623,4
臺北市士林區中社路二段1號,121.5613,25.10877,4
臺北市大同區重慶北路三段391號,121.5143,25.07612,1
臺北市內湖區江南街1號,121.5761,25.07609,3
臺北市內湖區文德路22巷53弄31號,121.5798,25.07592,1
臺北市內湖區內湖路一段437巷1號,121.5722,25.08151,3
臺北市北投區文林北路284巷1號,121.5132,25.10943,2
臺北市萬華區寶興街80巷31號,121.4937,25.02544,1
臺北市萬華區武成街63巷12弄31號,121.4938,25.01871,2
臺北市文山區興隆路四段109巷92弄1號,121.5637,24.98654,4
臺北市士林區東山路100巷1號,121.5392,25.11339,2
臺北市內湖區大湖山莊街63巷1號,121.6036,25.08699,2
臺北市北投區致遠一路一段10巷12弄1號,121.5176,25.10819,2
臺北市大同區安西街1號,121.5102,25.05928,1
臺北市萬華區中華路二段150巷61號,121.5022,25.03026,4
臺北市士林區中山北路七段14巷5弄1號,121.5313,25.11921,4
臺北市萬華區西園路二段261巷38弄1號,121.4936,25.02418,1
臺北市文山區忠順街一段26巷26弄1號,121.5595,24.98299,4
臺北市文山區指南路二段45巷10弄1號,121.5753,24.98912,4
臺北市內湖區康寧路一段195巷4弄1號,121.5968,25.07927,2
臺北市文山區文山區指南路二段77巷1號,121.575,24.98787,4
臺北市內湖區大湖山莊街121號,121.6018,25.08623,2
臺北市士林區華齡街178巷1號,121.5194,25.08252,1
臺北市中正區廈門街123巷1號,121.5178,25.02305,1
臺北市文山區興隆路一段251巷2弄1號,121.5446,24.99957,4
臺北市內湖區西湖里24鄰內湖路一段285巷69弄61號,121.5696,25.08466,1
臺北市文山區木柵路三段48巷1弄1號,121.5655,24.98775,4
臺北市文山區木柵路一段31號,121.5448,24.9882,2
臺北市內湖區成功路四段181號,121.5949,25.08387,4
臺北市文山區興隆路四段145巷1號,121.5618,24.98496,4
臺北市文山區政大一街320巷31號,121.5867,24.98605,2
臺北市松山區八德路三段155巷26弄1號,121.5552,25.04954,3
臺北市中山區林森北路631號,121.5259,25.06717,3
臺北市內湖區文德路22巷9弄61號,121.5796,25.07666,1
臺北市內湖區內湖路一段91巷1號,121.5609,25.08467,1
臺北市文山區萬慶街32巷1號,121.5391,24.99305,1
臺北市松山區八德路三段106巷91號,121.5525,25.04492,3
臺北市文山區辛亥路七段76巷31弄1號,121.5551,24.98208,2
臺北市文山區興隆路二段96巷2弄1號,121.5501,25.00034,4
臺北市文山區保儀路13巷31號,121.5687,24.98796,4
臺北市北投區大業路300巷9弄1號,121.4987,25.12744,1
臺北市內湖區康樂街72巷17弄121號,121.6171,25.07143,1
臺北市內湖區康寧路一段64巷1號,121.5912,25.0807,4
臺北市內湖區文湖街21巷61號,121.5601,25.08784,2
臺北市文山區辛亥路五段91號,121.5526,24.99764,1
臺北市內湖區瑞光路241號,121.5781,25.07456,1
臺北市南港區研究院路二段35巷31號,121.6169,25.04642,2
臺北市北投區大業路280巷9弄1號,121.4987,25.12744,1
臺北市松山區民族東路601號,121.5433,25.06716,2
臺北市士林區通河東街一段9巷1號,121.5173,25.08214,1
臺北市中山區民族東路421號,121.5383,25.06811,1
臺北市文山區興隆路四段165巷40弄1號,121.5638,24.9842,4
臺北市內湖區成功路二段312巷1號,121.5903,25.0674,1
臺北市萬華區德昌街185巷1號,121.4945,25.02336,1
臺北市大安區安居街9巷1號,121.5553,25.02115,1
臺北市北投區中央北路四段515巷3弄1號,121.4687,25.12789,4
臺北市南港區研究院路二段12巷57弄31號,121.6142,25.04836,2
臺北市士林區通河街323巷1號,121.5184,25.08123,2
臺北市文山區辛亥路六段21巷1號,121.5521,24.99098,2
臺北市士林區天玉街26巷1號,121.5288,25.12092,4
臺北市內湖區紫陽里文德路220巷31號,121.5883,25.07767,4
臺北市士林區中社路二段91巷1號,121.5666,25.10783,2
臺北市北投區同德街44巷1號,121.5284,25.12422,1
臺北市萬華區艋舺大道241號,121.4905,25.02781,1
臺北市內湖區大湖山莊街219巷61號,121.6003,25.08987,2
臺北市內湖區內湖路三段163巷8弄1號,121.5888,25.08741,2
臺北市萬華區中華路二段1號,121.505,25.03318,4
臺北市文山區試院路4巷10弄1號,121.5473,24.99067,1
臺北市大同區環河北路二段61號,121.509,25.06518,2
臺北市北投區吉利街106巷1號,121.5061,25.11809,1
臺北市南港區研究院路二段70巷37弄1號,121.614,25.04585,2
臺北市萬華區萬青街151號,121.5017,25.0231,1
臺北市文山區木柵路一段191巷31號,121.5508,24.98946,2
臺北市萬華區雙園街67巷15弄1號,121.4949,25.03078,4
臺北市北投區裕民六路114巷17弄1號,121.5181,25.1147,1
臺北市文山區秀明路一段121號,121.5668,24.99099,2
臺北市士林區承德路四段3巷31號,121.5225,25.08057,2
臺北市文山區富山路1巷1號,121.5531,24.98853,2
臺北市內湖區環山路一段136巷14弄1號,121.5683,25.08766,2
臺北市士林區前港街91號,121.5194,25.08509,1
臺北市中正區中華路二段313巷1號,121.5059,25.02817,4
臺北市內湖區環山路二段53巷1號,121.5735,25.08476,1
臺北市北投區吉利街257巷5弄1號,121.5105,25.11903,2
臺北市士林區通河街91號,121.5219,25.08055,2
臺北市文山區指南路三段14巷13弄1號,121.5793,24.98346,2
臺北市大同區民權西路211號,121.515,25.06315,3
臺北市文山區和平東路四段65巷27弄1號,121.5677,25.00596,2
臺北市中山區新明路498巷14弄1號,121.5775,25.05412,1
臺北市文山區興隆路四段145巷83弄1號,121.562,24.98519,4
臺北市南港區舊莊街一段90巷1號,121.6189,25.04055,4
臺北市內湖區東湖路16巷1號,121.613,25.06854,1
臺北市文山區軍功路143巷31號,121.5679,25.0068,2
臺北市南港區富康街1號,121.6171,25.05417,1
臺北市內湖區內湖路二段179巷46弄31號,121.5853,25.0832,2
臺北市中山區民權東路二段71巷31號,121.5318,25.06381,3
臺北市信義區和平東路三段391巷31號,121.5585,25.02034,2
臺北市中山區民生東路二段147巷6弄1號,121.5347,25.0593,3
臺北市中正區廈門街147巷1號,121.5179,25.02159,2
臺北市文山區景豐街37巷8弄1號,121.5455,25.0002,1
臺北市文山區政大一街1號,121.5801,24.98571,4
臺北市萬華區莒光路197巷1號,121.5019,25.03083,4
臺北市南港區福德街339巷3弄1號,121.589,25.03884,2
臺北市內湖區康樂街1號,121.6199,25.0743,2
臺北市文山區保儀路109巷21弄1號,121.5693,24.98529,1
臺北市內湖區成功路二段250巷23弄1號,121.5893,25.06643,1
臺北市文山區興隆路四段105巷1號,121.5609,24.98753,4
臺北市南港區研究院路二段12巷14弄1號,121.615,25.04759,2
臺北市文山區政大一街241號,121.5851,24.98632,2
臺北市內湖區康樂街72巷6弄1號,121.6182,25.06944,1
臺北市內湖區文德路210巷30弄31號,121.5849,25.0771,1
臺北市文山區萬美街二段61號,121.5635,25.00449,2
臺北市文山區辛亥路四段77巷61號,121.5608,25.00814,2
臺北市大同區大龍街89巷1號,121.5166,25.06679,4
臺北市中山區林森北路107巷61號,121.5271,25.04996,3
臺北市文山區興隆路二段153巷2弄1號,121.5483,25.00066,4
臺北市士林區延平北路六段258巷61號,121.5088,25.08794,1
臺北市萬華區寶興街151號,121.4952,25.02443,1
臺北市大同區重慶北路二段151號,121.5138,25.0584,4
臺北市中正區大埔街25巷1號,121.505,25.032,4
臺北市萬華區萬大路486巷11弄1號,121.4969,25.01967,2
臺北市北投區中央北路二段68巷1號,121.4964,25.1363,1
臺北市北投區中和街502巷8弄1號,121.4945,25.14648,2
臺北市內湖區東湖路106巷9弄31號,121.6134,25.06796,1
臺北市南港區昆陽街140巷31號,121.593,25.04962,1
臺北市北投區立農街一段279巷1號,121.5059,25.11983,1
臺北市士林區葫蘆街47巷1號,121.5092,25.07991,2
臺北市文山區指南路三段77巷1號,121.5788,24.98332,2
臺北市文山區景華街128巷3弄1號,121.5474,24.9957,1
臺北市萬華區艋舺大道86巷7弄1號,121.5031,25.03303,4
臺北市大安區富陽街152巷1號,121.5568,25.01824,2
臺北市南港區重陽里重陽路125巷36弄1號,121.5976,25.05777,4
臺北市萬華區雙園街60巷32弄1號,121.4933,25.02969,4
臺北市北投區立農街一段357巷1號,121.5081,25.1197,1
臺北市內湖區民權東路六段120巷3弄1號,121.5873,25.06818,1
臺北市中山區大湖山莊街61號,121.6035,25.08573,2
臺北市中正區中正區廈門街71巷1號,121.5188,25.02486,3
臺北市北投區稻香路161巷1號,121.489,25.1422,2
臺北市中山區民族東路512巷13弄31號,121.5433,25.06664,1
臺北市文山區指南路二段45巷1號,121.5742,24.98818,4
臺北市士林區格致路20巷31號,121.5473,25.13721,2
臺北市南港區研究院路一段181號,121.6159,25.0497,2
臺北市士林區承德路四段40巷61號,121.5214,25.08137,2
臺北市內湖區康樂街72巷17弄61號,121.6167,25.07082,1
臺北市中正區汀州路一段271號,121.5134,25.02649,4
臺北市內湖區民權東路六段47巷1號,121.587,25.06961,1
臺北市士林區和豐街33巷1號,121.5183,25.08253,2
臺北市士林區前街115巷1號,121.5258,25.0988,1
臺北市士林區文昌路155巷1號,121.5202,25.09757,1
臺北市內湖區內湖路一段91巷37弄1號,121.5628,25.08801,2
臺北市內湖區陽光街68巷121號,121.5834,25.07596,2
臺北市大同區重慶北路三段257巷1號,121.5142,25.07172,4
臺北市文山區下崙路11巷1號,121.5603,24.98636,4
臺北市中山區農安街271號,121.5361,25.06483,3
臺北市文山區興隆路三段221巷2弄1號,121.5601,24.99415,2
臺北市文山區永安街22巷1弄1號,121.57,24.98658,4
臺北市萬華區青年路168巷31號,121.5019,25.01999,2
臺北市文山區樟新街5巷1號,121.5554,24.97939,2
臺北市大同區重慶北路三段252巷15弄1號,121.513,25.07149,4
臺北市大同區歸綏街121號,121.5157,25.05862,3
臺北市內湖區內湖路一段411巷91號,121.5723,25.08444,1
臺北市萬華區大埔街1號,121.5042,25.03259,4
臺北市萬華區柳州街31號,121.5055,25.03864,3
臺北市南港區南港路二段178巷31號,121.603,25.05352,4
臺北市萬華區中華路二段130巷61號,121.5025,25.03066,4
臺北市萬華區萬大路181號,121.5007,25.02817,4
臺北市士林區中央北路三段40巷34弄1號,121.485,25.13954,2
臺北市內湖區東湖路160巷10弄31號,121.6163,25.0673,1
臺北市北投區吉利街91號,121.5057,25.11844,1
臺北市北投區中央北路二段42巷17弄1號,121.4955,25.13731,2
臺北市士林區士東路91巷31號,121.5294,25.11342,1
臺北市南港區福德街373巷31號,121.5917,25.03931,2
臺北市萬華區漢中街50巷1號,121.5071,25.04418,3
臺北市中山區吉林路12巷1號,121.5298,25.05017,3
臺北市內湖區民權東路六段190巷91弄1號,121.5949,25.06486,2
臺北市文山區溪洲街5巷1號,121.5358,25.00582,2
臺北市文山區忠順街一段151號,121.5611,24.98454,4
臺北市北投區同德街7巷1號,121.5275,25.12535,2
臺北市萬華區福音里7鄰貴陽街二段82巷1號,121.5037,25.03953,3
臺北市文山區順興里木新路三段61號,121.5638,24.98227,1
臺北市北投區行義路130巷1號,121.5299,25.1295,2
臺北市文山區秀明路二段115巷1號,121.577,24.99104,2
臺北市文山區景興路67巷1號,121.545,24.99646,1
臺北市文山區木柵路一段61號,121.5458,24.98672,2
臺北市北投區崇仁路一段166巷1號,121.5015,25.12792,4
臺北市萬華區桂林路228巷1號,121.4961,25.03865,1
臺北市中山區林森北路133巷31號,121.5263,25.05093,3
臺北市中山區康寧路三段16巷91號,121.5978,25.07923,2
臺北市北投區自強街5巷111弄1號,121.5111,25.11197,2
臺北市士林區福港街18巷1號,121.518,25.09102,4
臺北市文山區仙岩路16巷41弄1號,121.5487,24.9979,4
臺北市士林區中社路一段61巷1號,121.5634,25.11172,2
臺北市萬華區萬大路423巷121號,121.5022,25.02222,1
臺北市萬華區莒光路241號,121.4999,25.03116,4
臺北市內湖區內湖路一段591巷16弄1號,121.5732,25.08174,3
臺北市內湖區民權東路六段47巷16弄1號,121.5855,25.06783,1
臺北市內湖區東湖路113巷49弄1號,121.6159,25.07015,1
臺北市文山區木新路三段172巷4弄1號,121.5605,24.98258,4
臺北市北投區光明路31號,121.4994,25.13268,4
臺北市北投區吉利街326巷3弄1號,121.5118,25.11757,1
臺北市南港區研究院路二段35巷23弄1號,121.6165,25.04643,2
臺北市北投區公館路271號,121.5077,25.12514,2
臺北市萬華區中華路二段416巷91號,121.5044,25.02673,4
臺北市萬華區西園路一段256巷1號,121.4997,25.03384,4
臺北市北投區崗山路1號,121.4869,25.13995,2
臺北市文山區木新路三段95巷2弄1號,121.5629,24.98163,1
臺北市萬華區和平西路三段361號,121.4921,25.03535,1
臺北市北投區石牌路一段58巷28弄1號,121.5121,25.11254,1
臺北市文山區萬興里秀明路二段151號,121.5771,24.99021,2
臺北市文山區景華街91號,121.5461,24.99545,1
臺北市大同區民生西路171巷1號,121.5172,25.0574,3
康寧路三段99巷39弄1號,121.6106,25.07301,1
臺北市士林區社中路156巷31號,121.5094,25.0915,2
臺北市內湖區內湖路三段173巷3弄1號,121.5894,25.08769,2
臺北市內湖區康寧路一段195巷2弄1號,121.5966,25.07889,2
臺北市北投區中央北路二段42巷11弄1號,121.4955,25.13731,2
臺北市文山區興德路1號,121.5553,25.00094,1
臺北市大同區延平北路四段294巷1號,121.511,25.07743,2
臺北市文山區木新路三段243巷3弄1號,121.5639,24.98202,1
臺北市內湖區康樂街181號,121.6204,25.07575,2
臺北市中正區詔安街32巷1號,121.5154,25.02477,4
臺北市萬華區長泰街73巷1號,121.5,25.02266,1
臺北市信義區吳興街600巷96弄1號,121.5712,25.0182,2
臺北市內湖區新明路271號,121.5864,25.05754,2
臺北市中山區堤頂大道二段481號,121.562,25.08208,3
臺北市北投區文林北路211號,121.5137,25.10817,2
臺北市南港區研究院路二段12巷57弄61號,121.6138,25.04835,2
臺北市文山區興德路62巷1號,121.5553,25.00094,1
臺北市文山區景仁街79巷1號,121.5376,24.99837,2
臺北市松山區復興北路499巷5弄1號,121.545,25.06552,1
臺北市內湖區安康路315巷1號,121.6146,25.06677,1
臺北市內湖區新明路498巷8弄1號,121.5778,25.05362,1
臺北市內湖區安康路434巷19弄1號,121.6153,25.06622,2
臺北市北投區致遠一路一段11巷1號,121.5178,25.10846,1
臺北市內湖區內湖路一段1巷9弄61號,121.558,25.08624,2
臺北市文山區忠順街一段26巷11弄1號,121.5595,24.98299,4
臺北市北投區立農街一段241號,121.505,25.11994,1
臺北市北投區關渡路61號,121.4691,25.11919,2
臺北市文山區忠順街一段41巷3弄1號,121.5599,24.9848,4
臺北市萬華區桂林路242巷107弄1號,121.4951,25.03783,1
臺北市大同區大龍街301號,121.5162,25.07276,4
臺北市士林區行義路130巷1號,121.5299,25.1295,2
臺北市內湖區康寧路一段91號,121.5933,25.07981,4
臺北市北投區新民路1巷1號,121.5077,25.13989,4
臺北市內湖區康樂街110巷16弄1號,121.6183,25.07066,1
臺北市文山區樟新街8巷5弄1號,121.5548,24.97928,2
臺北市文山區景華街82巷1號,121.5454,24.99508,1
臺北市文山區木新路三段232巷45弄1號,121.5582,24.98265,1
臺北市文山區羅斯福路五段218巷1號,121.5385,25.00207,2
臺北市內湖區內湖路三段60巷10弄1號,121.5922,25.08794,2
臺北市文山區萬盛街130巷1號,121.5417,25.00477,2
臺北市士林區福港街277巷1號,121.5184,25.08851,1
臺北市北投區中和街361號,121.4989,25.14174,2
臺北市內湖區康樂街110巷31號,121.6204,25.07698,2
臺北市文山區仙岩路16巷1號,121.549,24.99758,4
臺北市大同區迪化街二段254巷1號,121.5115,25.07009,1
臺北市大同區重慶北路二段80巷1號,121.5136,25.05534,4
臺北市南港區研究院路二段151號,121.6172,25.03769,2
臺北市北投區懷德街98巷31號,121.5215,25.11488,1
臺北市文山區景華街176巷61號,121.5498,24.99606,1
臺北市大同區酒泉街61號,121.5169,25.0716,4
臺北市文山區萬和街3巷1號,121.5674,25.00092,4
臺北市信義區吳興街583巷5弄1號,121.5698,25.02236,2
臺北市內湖區內湖路二段253巷2弄1號,121.5896,25.08239,4
臺北市文山區興隆路四段96巷4弄1號,121.5614,24.98324,1
臺北市士林區中山北路七段114巷10弄1號,121.5327,25.12197,1
臺北市士林區中山北路七段190巷31號,121.5357,25.12617,2
臺北市信義區松山路721號,121.5811,25.0328,2
臺北市南港區研究院路二段2巷12弄1號,121.6147,25.04819,2
臺北市文山區興隆路三段221巷8弄1號,121.5583,24.99732,2
臺北市內湖區康樂街20巷14弄1號,121.6174,25.06835,1
臺北市中山區建國北路三段113巷31弄1號,121.5359,25.06679,4
臺北市內湖區內湖路一段629巷31號,121.5748,25.08096,1
臺北市北投區中和街474巷4弄1號,121.4954,25.14582,2
臺北市文山區育英街2巷1弄1號,121.5393,24.99109,1
臺北市文山區辛亥路四段181號,121.5561,25.00334,2
臺北市內湖區內湖路一段387巷3弄1號,121.5703,25.08224,3
臺北市士林區葫蘆街30巷31號,121.5099,25.08164,2
臺北市萬華區寶興街181號,121.4957,25.02312,1
臺北市內湖區臺北市環山路一段24巷1號,121.5657,25.08268,3
